Var1,Var2
738937.46875,2
738937.472222222,2
738937.475694444,2
738937.479166667,2
738937.482638889,2
738937.486111111,2
738937.489583333,2
738937.493055556,2
738937.496527778,2
738937.5,2
738937.503472222,2
738937.506944444,2
738937.510416667,2
738937.513888889,2
738937.517361111,2
738937.520833333,2
738937.524305556,2
738937.527777778,2
738937.53125,2
738937.534722222,2
738937.538194444,2
738937.541666667,2
738937.545138889,2
738937.548611111,2
738937.552083333,2
738937.555555556,2
738937.559027778,2
738937.5625,2
738937.565972222,2
738937.569444444,2
738937.572916667,2
738937.576388889,3
738937.579861111,2
738937.583333333,2
738937.586805556,2
738937.590277778,1
738937.59375,2
738937.597222222,2
738937.600694444,2
738937.604166667,1
738937.607638889,1
738937.611111111,2
738937.614583333,2
738937.618055556,2
738937.621527778,2
738937.625,2
738937.628472222,2
738937.631944444,1
738937.635416667,2
738937.638888889,2
738937.642361111,1
738937.645833333,2
738937.649305556,1
738937.652777778,1
738937.65625,1
738937.659722222,1
738937.663194444,1
738937.666666667,1
738937.670138889,2
738937.673611111,2
738937.677083333,2
738937.680555556,1
738937.684027778,2
738937.6875,2
738937.690972222,2
738937.694444444,1
738937.697916667,1
738937.701388889,1
738937.704861111,3
738937.708333333,1
738937.711805556,3
738937.715277778,1
738937.71875,1
738937.722222222,3
738937.725694444,3
738937.729166667,1
738937.732638889,1
738937.736111111,1
738937.739583333,1
738937.743055556,1
738937.746527778,1
738937.75,1
738937.753472222,1
738937.756944444,1
738937.760416667,1
738937.763888889,1
738937.767361111,3
738937.770833333,1
738937.774305556,1
738937.777777778,3
738937.78125,2
738937.784722222,1
738937.788194444,2
738937.791666667,2
738937.795138889,2
738937.798611111,3
738937.802083333,3
738937.805555556,1
738937.809027778,3
738937.8125,2
738937.815972222,2
738937.819444444,2
738937.822916667,2
738937.826388889,2
738937.829861111,1
738937.833333333,2
738937.836805556,2
738937.840277778,1
738937.84375,1
738937.847222222,1
738937.850694444,3
738937.854166667,1
738937.857638889,3
738937.861111111,3
738937.864583333,1
738937.868055556,1
738937.871527778,1
738937.875,1
738937.878472222,1
738937.881944444,1
738937.885416667,1
738937.888888889,0
738937.892361111,0
738937.895833333,2
738937.899305556,1
738937.902777778,1
738937.90625,2
738937.909722222,3
738937.913194444,1
738937.916666667,3
738937.920138889,3
738937.923611111,1
738937.927083333,3
738937.930555556,1
738937.934027778,2
738937.9375,3
738937.940972222,3
738937.944444444,3
738937.947916667,2
738937.951388889,2
738937.954861111,2
738937.958333333,1
738937.961805556,3
738937.965277778,3
738937.96875,1
738937.972222222,1
738937.975694444,1
738937.979166667,3
738937.982638889,3
738937.986111111,1
738937.989583333,1
738937.993055556,1
738937.996527778,1
738938,3
738938.003472222,1
738938.006944444,1
738938.010416667,1
738938.013888889,1
738938.017361111,1
738938.020833333,3
738938.024305556,3
738938.027777778,3
738938.03125,3
738938.034722222,1
738938.038194444,3
738938.041666667,3
738938.045138889,3
738938.048611111,3
738938.052083333,3
738938.055555556,1
738938.059027778,1
738938.0625,1
738938.065972222,1
738938.069444444,1
738938.072916667,3
738938.076388889,2
738938.079861111,1
738938.083333333,3
738938.086805556,3
738938.090277778,3
738938.09375,1
738938.097222222,1
738938.100694444,1
738938.104166667,1
738938.107638889,1
738938.111111111,1
738938.114583333,1
738938.118055556,1
738938.121527778,1
738938.125,1
738938.128472222,1
738938.131944444,1
738938.135416667,3
738938.138888889,3
738938.142361111,1
738938.145833333,1
738938.149305556,1
738938.152777778,1
738938.15625,1
738938.159722222,1
738938.163194444,1
738938.166666667,1
738938.170138889,1
738938.173611111,3
738938.177083333,1
738938.180555556,1
738938.184027778,1
738938.1875,1
738938.190972222,1
738938.194444444,1
738938.197916667,1
738938.201388889,1
738938.204861111,1
738938.208333333,1
738938.211805556,1
738938.215277778,1
738938.21875,1
738938.222222222,1
738938.225694444,1
738938.229166667,1
738938.232638889,1
738938.236111111,1
738938.239583333,1
738938.243055556,1
738938.246527778,1
738938.25,1
738938.253472222,1
738938.256944444,1
738938.260416667,1
738938.263888889,1
738938.267361111,1
738938.270833333,1
738938.274305556,1
738938.277777778,1
738938.28125,1
738938.284722222,2
738938.288194444,1
738938.291666667,1
738938.295138889,1
738938.298611111,1
738938.302083333,1
738938.305555556,1
738938.309027778,1
738938.3125,1
738938.315972222,1
738938.319444444,1
738938.322916667,1
738938.326388889,1
738938.329861111,1
738938.333333333,1
738938.336805556,2
738938.340277778,1
738938.34375,1
738938.347222222,2
738938.350694444,1
738938.354166667,1
738938.357638889,1
738938.361111111,1
738938.364583333,1
738938.368055556,1
738938.371527778,1
738938.375,1
738938.378472222,1
738938.381944444,1
738938.385416667,2
738938.388888889,1
738938.392361111,2
738938.395833333,3
738938.399305556,1
738938.402777778,2
738938.40625,2
738938.409722222,2
738938.413194444,2
738938.416666667,1
738938.420138889,1
738938.423611111,1
738938.427083333,1
738938.430555556,1
738938.434027778,1
738938.4375,2
738938.440972222,1
738938.444444444,1
738938.447916667,1
738938.451388889,1
738938.454861111,1
738938.458333333,1
738938.461805556,2
738938.465277778,1
738938.46875,1
738938.472222222,1
738938.475694444,2
738938.479166667,1
738938.482638889,1
738938.486111111,2
738938.489583333,3
738938.493055556,1
738938.496527778,1
738938.5,1
738938.503472222,1
738938.506944444,3
738938.510416667,1
738938.513888889,1
738938.517361111,3
738938.520833333,3
738938.524305556,3
738938.527777778,1
738938.53125,2
738938.534722222,1
738938.538194444,1
738938.541666667,1
738938.545138889,1
738938.548611111,1
738938.552083333,1
738938.555555556,1
738938.559027778,2
738938.5625,2
738938.565972222,3
738938.569444444,1
738938.572916667,2
738938.576388889,1
738938.579861111,1
738938.583333333,1
738938.586805556,1
738938.590277778,2
738938.59375,1
738938.597222222,3
738938.600694444,1
738938.604166667,3
738938.607638889,1
738938.611111111,1
738938.614583333,1
738938.618055556,1
738938.621527778,2
738938.625,1
738938.628472222,1
738938.631944444,1
738938.635416667,1
738938.638888889,1
738938.642361111,1
738938.645833333,1
738938.649305556,1
738938.652777778,3
738938.65625,2
738938.659722222,2
738938.663194444,3
738938.666666667,1
738938.670138889,2
738938.673611111,2
738938.677083333,1
738938.680555556,1
738938.684027778,2
738938.6875,1
738938.690972222,3
738938.694444444,1
738938.697916667,1
738938.701388889,3
738938.704861111,1
738938.708333333,3
738938.711805556,1
738938.715277778,1
738938.71875,1
738938.722222222,1
738938.725694444,1
738938.729166667,3
738938.732638889,3
738938.736111111,1
738938.739583333,3
738938.743055556,3
738938.746527778,1
738938.75,1
738938.753472222,1
738938.756944444,1
738938.760416667,1
738938.763888889,1
738938.767361111,1
738938.770833333,1
738938.774305556,2
738938.777777778,3
738938.78125,2
738938.784722222,1
738938.788194444,1
738938.791666667,2
738938.795138889,3
738938.798611111,2
738938.802083333,2
738938.805555556,1
738938.809027778,1
738938.8125,3
738938.815972222,2
738938.819444444,2
738938.822916667,1
738938.826388889,1
738938.829861111,1
738938.833333333,0
738938.836805556,2
738938.840277778,1
738938.84375,3
738938.847222222,1
738938.850694444,3
738938.854166667,1
738938.857638889,1
738938.861111111,1
738938.864583333,1
738938.868055556,1
738938.871527778,1
738938.875,1
738938.878472222,1
738938.881944444,3
738938.885416667,1
738938.888888889,3
738938.892361111,1
738938.895833333,1
738938.899305556,1
738938.902777778,1
738938.90625,1
738938.909722222,1
738938.913194444,2
738938.916666667,3
738938.920138889,2
738938.923611111,2
738938.927083333,1
738938.930555556,1
738938.934027778,0
738938.9375,3
738938.940972222,1
738938.944444444,2
738938.947916667,2
738938.951388889,1
738938.954861111,3
738938.958333333,1
738938.961805556,2
738938.965277778,3
738938.96875,1
738938.972222222,1
738938.975694444,3
738938.979166667,3
738938.982638889,3
738938.986111111,3
738938.989583333,3
738938.993055556,1
738938.996527778,1
738939,1
738939.003472222,1
738939.006944444,1
738939.010416667,2
738939.013888889,2
738939.017361111,1
738939.020833333,2
738939.024305556,2
738939.027777778,1
738939.03125,1
738939.034722222,1
738939.038194444,3
738939.041666667,3
738939.045138889,1
738939.048611111,2
738939.052083333,1
738939.055555556,2
738939.059027778,2
738939.0625,2
738939.065972222,1
738939.069444444,2
738939.072916667,1
738939.076388889,2
738939.079861111,1
738939.083333333,1
738939.086805556,1
738939.090277778,3
738939.09375,2
738939.097222222,1
738939.100694444,1
738939.104166667,2
738939.107638889,1
738939.111111111,1
738939.114583333,1
738939.118055556,2
738939.121527778,1
738939.125,1
738939.128472222,1
738939.131944444,1
738939.135416667,1
738939.138888889,1
738939.142361111,1
738939.145833333,1
738939.149305556,1
738939.152777778,1
738939.15625,1
738939.159722222,1
738939.163194444,3
738939.166666667,1
738939.170138889,1
738939.173611111,1
738939.177083333,1
738939.180555556,1
738939.184027778,1
738939.1875,1
738939.190972222,1
738939.194444444,1
738939.197916667,1
738939.201388889,1
738939.204861111,3
738939.208333333,1
738939.211805556,1
738939.215277778,1
738939.21875,3
738939.222222222,1
738939.225694444,1
738939.229166667,3
738939.232638889,1
738939.236111111,1
738939.239583333,1
738939.243055556,1
738939.246527778,1
738939.25,1
738939.253472222,1
738939.256944444,3
738939.260416667,3
738939.263888889,1
738939.267361111,1
738939.270833333,1
738939.274305556,3
738939.277777778,1
738939.28125,1
738939.284722222,0
738939.288194444,1
738939.291666667,1
738939.295138889,1
738939.298611111,3
738939.302083333,1
738939.305555556,1
738939.309027778,1
738939.3125,1
738939.315972222,1
738939.319444444,1
738939.322916667,1
738939.326388889,1
738939.329861111,1
738939.333333333,1
738939.336805556,0
738939.340277778,1
738939.34375,1
738939.347222222,0
738939.350694444,1
738939.354166667,1
738939.357638889,3
738939.361111111,1
738939.364583333,1
738939.368055556,1
738939.371527778,1
738939.375,3
738939.378472222,3
738939.381944444,3
738939.385416667,0
738939.388888889,1
738939.392361111,0
738939.395833333,1
738939.399305556,1
738939.402777778,0
738939.40625,0
738939.409722222,0
738939.413194444,0
738939.416666667,1
738939.420138889,3
738939.423611111,1
738939.427083333,3
738939.430555556,3
738939.434027778,3
738939.4375,0
738939.440972222,3
738939.444444444,3
738939.447916667,3
738939.451388889,3
738939.454861111,3
738939.458333333,3
738939.461805556,0
738939.465277778,3
738939.46875,3
738939.472222222,3
738939.475694444,0
738939.479166667,1
738939.482638889,1
738939.486111111,0
738939.489583333,3
738939.493055556,1
738939.496527778,1
738939.5,1
738939.503472222,1
738939.506944444,1
738939.510416667,1
738939.513888889,1
738939.517361111,1
738939.520833333,1
738939.524305556,1
738939.527777778,1
738939.53125,0
738939.534722222,1
738939.538194444,1
738939.541666667,1
738939.545138889,1
738939.548611111,1
738939.552083333,1
738939.555555556,1
738939.559027778,0
738939.5625,0
738939.565972222,3
738939.569444444,1
738939.572916667,0
738939.576388889,1
738939.579861111,1
738939.583333333,3
738939.586805556,1
738939.590277778,0
738939.59375,3
738939.597222222,1
738939.600694444,3
738939.604166667,1
738939.607638889,1
738939.611111111,1
738939.614583333,1
738939.618055556,1
738939.621527778,0
738939.625,1
738939.628472222,1
738939.631944444,1
738939.635416667,1
738939.638888889,1
738939.642361111,1
738939.645833333,1
738939.649305556,1
738939.652777778,1
738939.65625,0
738939.659722222,0
738939.663194444,1
738939.666666667,2
738939.670138889,0
738939.673611111,0
738939.677083333,1
738939.680555556,1
738939.684027778,0
738939.6875,1
738939.690972222,1
738939.694444444,1
738939.697916667,1
738939.701388889,3
738939.704861111,1
738939.708333333,3
738939.711805556,1
738939.715277778,1
738939.71875,1
738939.722222222,1
738939.725694444,1
738939.729166667,0
738939.732638889,0
738939.736111111,1
738939.739583333,1
738939.743055556,0
738939.746527778,0
738939.75,1
738939.753472222,1
738939.756944444,1
738939.760416667,1
738939.763888889,0
738939.767361111,1
738939.770833333,1
738939.774305556,0
738939.777777778,3
738939.78125,0
738939.784722222,1
738939.788194444,1
738939.791666667,0
738939.795138889,3
738939.798611111,0
738939.802083333,0
738939.805555556,1
738939.809027778,3
738939.8125,3
738939.815972222,0
738939.819444444,0
738939.822916667,1
738939.826388889,1
738939.829861111,1
738939.833333333,0
738939.836805556,0
738939.840277778,1
738939.84375,1
738939.847222222,0
738939.850694444,1
738939.854166667,0
738939.857638889,1
738939.861111111,0
738939.864583333,1
738939.868055556,1
738939.871527778,1
738939.875,0
738939.878472222,0
738939.881944444,1
738939.885416667,1
738939.888888889,1
738939.892361111,1
738939.895833333,1
738939.899305556,1
738939.902777778,1
738939.90625,1
738939.909722222,1
738939.913194444,0
738939.916666667,0
738939.920138889,0
738939.923611111,0
738939.927083333,1
738939.930555556,1
738939.934027778,0
738939.9375,1
738939.940972222,1
738939.944444444,0
738939.947916667,0
738939.951388889,1
738939.954861111,1
738939.958333333,1
738939.961805556,0
738939.965277778,0
738939.96875,1
738939.972222222,1
738939.975694444,1
738939.979166667,1
738939.982638889,3
738939.986111111,0
738939.989583333,0
738939.993055556,0
738939.996527778,1
738940,0
738940.003472222,1
738940.006944444,1
738940.010416667,0
738940.013888889,0
738940.017361111,1
738940.020833333,0
738940.024305556,0
738940.027777778,1
738940.03125,1
738940.034722222,1
738940.038194444,1
738940.041666667,1
738940.045138889,1
738940.048611111,0
738940.052083333,1
738940.055555556,0
738940.059027778,0
738940.0625,0
738940.065972222,3
738940.069444444,0
738940.072916667,2
738940.076388889,0
738940.079861111,2
738940.083333333,2
738940.086805556,2
738940.090277778,2
738940.09375,0
738940.097222222,2
738940.100694444,2
738940.104166667,0
738940.107638889,0
738940.111111111,0
738940.114583333,3
738940.118055556,0
738940.121527778,3
738940.125,2
738940.128472222,2
738940.131944444,0
738940.135416667,3
738940.138888889,3
738940.142361111,3
738940.145833333,1
738940.149305556,3
738940.152777778,1
738940.15625,0
738940.159722222,1
738940.163194444,0
738940.166666667,1
738940.170138889,1
738940.173611111,3
738940.177083333,0
738940.180555556,2
738940.184027778,2
738940.1875,2
738940.190972222,2
738940.194444444,2
738940.197916667,1
738940.201388889,3
738940.204861111,2
738940.208333333,2
738940.211805556,0
738940.215277778,2
738940.21875,2
738940.222222222,2
738940.225694444,2
738940.229166667,2
738940.232638889,0
738940.236111111,0
738940.239583333,2
738940.243055556,2
738940.246527778,0
738940.25,3
738940.253472222,0
738940.256944444,3
738940.260416667,3
738940.263888889,2
738940.267361111,3
738940.270833333,3
738940.274305556,2
738940.277777778,0
738940.28125,0
738940.284722222,0
738940.288194444,0
738940.291666667,3
738940.295138889,0
738940.298611111,3
738940.302083333,3
738940.305555556,0
738940.309027778,1
738940.3125,0
738940.315972222,3
738940.319444444,0
738940.322916667,0
738940.326388889,0
738940.329861111,0
738940.333333333,0
738940.336805556,1
738940.340277778,1
738940.34375,0
738940.347222222,0
738940.350694444,0
738940.354166667,0
738940.357638889,2
738940.361111111,3
738940.364583333,0
738940.368055556,0
738940.371527778,0
738940.375,3
738940.378472222,3
738940.381944444,3
738940.385416667,3
738940.388888889,1
738940.392361111,0
738940.395833333,0
738940.399305556,0
738940.402777778,3
738940.40625,0
738940.409722222,3
738940.413194444,1
738940.416666667,0
738940.420138889,2
738940.423611111,0
738940.427083333,2
738940.430555556,2
738940.434027778,2
738940.4375,1
738940.440972222,2
738940.444444444,2
738940.447916667,2
738940.451388889,2
738940.454861111,2
738940.458333333,0
738940.461805556,0
738940.465277778,2
738940.46875,1
